cvss_score,epss_score,kev_status,internet_exposed,patch_available,asset_criticality,control_effectiveness,open_vulnerability_count,high_vulnerability_count,business_criticality,exploited
8.09,0.2439,0,1,1,3,0.2493,0,1,2,1
4.48,0.0355,0,0,1,1,0.8805,3,0,1,0
9.48,0.1052,0,0,1,3,0.326,4,0,0,1
9.07,0.0449,0,1,0,0,0.687,3,1,1,0
6.8,0.2121,0,1,1,1,0.5088,2,0,1,0
6.68,0.2524,0,0,0,1,0.4309,0,0,1,0
7.72,0.3556,0,1,1,3,0.8894,4,2,1,1
4.6,0.0399,0,1,1,3,0.7357,5,0,2,1
6.57,0.1624,0,1,0,1,0.5353,3,1,1,1
1.76,0.0119,0,0,1,1,0.9863,2,2,2,0
8.43,0.1139,1,0,1,2,0.7949,4,1,2,1
3.06,0.0914,0,0,1,2,0.3486,3,3,2,0
9.81,0.0086,0,0,1,2,0.0,0,0,1,0
5.77,0.1701,0,0,1,2,0.5767,3,0,1,1
6.03,0.0998,0,1,1,0,0.8959,1,1,2,0
5.12,0.4009,0,0,0,2,0.7027,6,3,0,1
5.87,0.0333,1,0,0,2,0.9435,3,1,2,1
9.62,0.0001,1,1,0,0,0.4004,3,2,0,1
1.03,0.0402,0,0,0,2,0.5207,2,2,1,0
9.31,0.0244,1,1,0,3,0.5268,0,1,2,1
7.24,0.1134,0,1,1,2,0.6103,2,1,2,0
3.84,0.2148,0,1,1,1,0.7419,4,3,2,1
4.13,0.4596,0,0,1,1,0.9581,2,3,1,1
10.0,0.5936,0,1,1,1,1.0,1,0,2,0
4.42,0.0039,1,1,1,0,0.9666,2,1,0,1
3.96,0.3526,0,1,1,3,0.7173,4,2,3,1
9.0,0.3987,1,1,1,0,0.4644,3,0,1,1
7.24,0.2185,0,0,1,2,0.6065,1,2,2,1
4.44,0.0674,0,0,1,1,0.7138,2,1,3,0
6.98,0.0002,0,1,0,1,0.5838,2,2,1,0
4.24,0.1001,0,1,1,0,0.3216,2,0,0,0
8.92,0.0006,0,1,1,1,0.4344,4,1,2,1
8.84,0.2511,0,0,1,1,0.767,4,2,2,1
7.67,0.1389,0,0,1,2,0.4884,4,0,1,0
7.3,0.4564,0,0,1,2,0.556,1,2,2,1
10.0,0.0533,0,1,1,0,0.5304,0,0,2,1
6.5,0.0,0,1,1,0,0.327,5,0,1,1
3.9,0.6367,0,0,1,2,0.5072,3,2,3,0
7.49,0.1768,0,1,1,2,0.4355,2,0,1,1
10.0,0.1855,0,0,1,1,0.377,2,2,1,1
4.27,0.4332,0,0,0,1,0.2854,2,2,0,0
5.7,0.0316,0,0,1,0,0.5248,3,0,3,0
7.42,0.3383,1,1,0,0,0.7045,3,2,0,1
6.38,0.0968,1,1,1,0,0.8301,2,3,1,1
4.34,0.3097,0,0,1,1,0.2015,1,1,2,1
8.97,0.2573,0,0,1,3,0.9516,6,2,0,1
10.0,0.1408,0,1,1,0,0.6232,2,0,1,1
6.93,0.399,1,0,1,2,0.2682,1,1,1,1
4.51,0.0627,0,1,1,1,0.4491,2,0,0,0
3.09,0.4072,0,1,1,3,0.0807,1,3,2,1
7.07,0.1746,1,0,1,2,0.1446,4,1,2,1
8.93,0.126,1,0,1,2,0.9804,0,1,2,1
7.55,0.1393,0,0,1,2,0.3752,1,1,2,1
6.49,0.4614,0,0,1,2,0.6842,2,2,1,1
5.2,0.0004,0,1,1,1,0.5222,5,0,1,0
4.1,0.1996,0,0,1,1,0.5545,0,1,1,0
8.34,0.1155,0,1,1,3,0.642,2,1,0,1
8.51,0.4166,0,0,1,2,0.029,1,0,2,1
3.1,0.3157,0,1,1,0,0.8796,3,0,2,0
10.0,0.0315,1,0,0,2,0.5253,2,0,0,1
7.76,0.3382,0,1,0,1,0.4239,3,3,1,1
9.58,0.0001,0,1,1,1,0.667,4,0,2,0
3.55,0.008,0,0,1,2,0.3697,3,1,3,0
3.5,0.085,0,0,1,1,0.6021,4,0,2,0
6.17,0.0033,1,1,1,1,0.5087,2,1,1,1
7.61,0.0,0,0,1,1,0.7278,3,0,2,0
10.0,0.1119,0,0,1,3,0.4965,2,0,2,1
8.05,0.0212,0,1,1,3,0.2925,1,3,2,0
5.97,0.1817,0,0,1,0,0.6406,2,1,2,0
4.24,0.2956,0,0,1,1,0.4823,3,2,1,0
9.21,0.2507,0,1,1,0,0.0948,1,0,2,0
4.38,0.0106,0,1,0,2,0.5994,3,2,1,1
10.0,0.0438,0,0,0,2,0.4156,4,1,1,1
5.87,0.123,0,0,1,1,0.6364,4,2,2,1
10.0,0.1103,1,1,1,2,0.3362,3,2,1,1
7.99,0.2811,0,0,1,2,0.2484,2,0,1,1
6.2,0.7697,0,1,1,1,0.845,4,0,1,0
5.36,0.6527,0,0,0,1,0.7608,2,1,3,0
5.75,0.7184,1,1,1,1,0.5484,7,0,2,1
7.44,0.0016,1,0,1,1,0.6594,0,0,1,0
6.67,0.1758,0,1,1,1,0.7526,0,1,1,0
5.19,0.1266,0,0,0,0,0.5475,2,1,2,0
6.14,0.0005,0,0,1,0,0.2479,3,0,2,0
6.67,0.0187,0,0,1,0,0.6249,1,1,2,0
1.82,0.0439,0,0,1,2,0.8006,3,0,0,0
7.51,0.916,0,0,1,3,0.6983,4,3,2,1
4.34,0.276,0,1,0,2,0.5648,0,2,1,1
3.96,0.0904,0,1,1,2,0.6913,1,2,2,0
2.79,0.0125,0,0,1,2,0.4942,4,0,1,0
2.55,0.5233,0,0,1,1,0.811,3,1,2,0
3.52,0.3732,0,1,1,1,0.8868,2,1,2,1
4.94,0.0971,0,0,1,1,0.226,1,2,2,0
10.0,0.1585,0,0,1,0,0.829,3,1,3,0
5.34,0.6302,0,0,1,2,1.0,1,2,3,0
6.89,0.0422,1,0,1,0,0.6814,1,0,0,0
7.38,0.0488,0,0,1,2,0.7959,3,0,1,0
6.79,0.1269,0,1,1,0,0.3882,2,1,1,0
6.33,0.5878,0,0,1,1,0.4241,2,1,2,1
3.87,0.085,0,1,0,3,0.4976,5,3,0,1
9.69,0.0462,0,0,1,0,0.4494,5,1,3,1
10.0,0.0001,0,0,1,1,0.222,0,1,1,1
2.8,0.1488,0,0,1,0,0.5068,1,0,2,0
4.25,0.0,0,1,1,0,0.7591,4,2,3,0
5.88,0.0515,0,0,1,2,0.2254,2,3,2,1
4.38,0.4552,0,0,1,2,0.5948,0,0,1,0
7.61,0.8125,0,0,1,0,0.5871,1,1,1,0
4.9,0.0328,0,0,1,2,0.4747,7,1,2,1
10.0,0.0477,0,0,0,2,0.6741,2,1,2,0
9.12,0.0733,0,0,1,1,0.6507,0,3,2,1
6.97,0.0007,0,0,0,1,0.4569,4,1,0,0
8.76,0.195,1,1,1,2,0.8152,3,1,1,1
8.93,0.0095,0,0,1,2,0.6902,4,0,1,0
5.26,0.0932,0,1,0,0,0.9434,5,1,1,1
4.7,0.0061,0,0,0,1,0.5334,2,0,0,0
6.67,0.2564,0,0,0,1,0.4696,4,2,2,1
8.4,0.0032,0,1,0,1,0.4979,2,1,1,1
6.81,0.1029,0,1,1,1,0.8446,1,1,2,0
3.03,0.0542,0,1,1,3,0.5128,3,0,3,1
4.73,0.2243,0,1,0,2,0.5281,4,0,1,0
6.34,0.0005,0,1,0,2,1.0,2,0,1,1
6.33,0.1355,0,0,1,1,0.2139,2,1,0,0
10.0,0.0987,0,0,0,0,0.6392,3,2,1,0
3.45,0.1612,1,0,1,0,0.5346,0,1,1,0
7.61,0.001,0,1,0,1,0.4873,0,0,1,0
9.78,0.2826,0,1,1,1,0.3117,2,0,1,1
10.0,0.1483,0,1,1,0,0.384,2,3,1,0
5.61,0.5821,0,0,0,0,0.448,4,4,3,1
7.58,0.2157,0,1,0,2,0.6739,2,0,1,0
7.75,0.3489,0,0,1,2,0.7631,2,1,0,1
6.93,0.0,0,1,1,0,0.1053,1,0,1,0
6.28,0.087,0,0,1,2,0.2496,5,1,1,1
7.46,0.4235,0,1,0,2,0.687,1,2,1,1
0.93,0.4889,0,0,1,1,0.7081,2,2,1,0
8.0,0.2566,1,0,1,0,0.1841,2,2,2,1
6.78,0.075,0,1,1,2,0.7686,3,0,1,0
6.01,0.1109,0,1,0,1,0.5465,2,0,1,0
10.0,0.2468,0,0,1,2,0.7368,3,2,2,0
5.02,0.0145,0,1,1,0,0.3371,3,0,1,1
5.61,0.1099,0,1,1,1,0.2025,2,1,0,1
10.0,0.0766,0,0,1,0,0.4728,2,1,3,0
4.67,0.5154,0,0,0,2,0.4839,1,2,0,1
5.29,0.1741,0,0,0,3,0.47,4,0,2,1
6.18,0.1397,0,0,0,1,0.4525,3,1,2,0
8.35,0.1008,0,1,0,0,0.9732,3,2,1,0
6.96,0.1782,0,0,0,1,0.125,0,0,1,0
3.66,0.1245,0,1,0,2,0.3388,0,2,1,1
5.33,0.1229,1,1,0,2,0.4454,2,0,1,1
5.16,0.0045,1,1,0,1,0.556,4,1,3,1
6.33,0.2774,0,1,1,3,0.7278,2,0,0,1
7.44,0.7892,0,1,0,2,0.7663,1,0,2,0
7.42,0.0391,0,0,0,0,0.8191,1,0,2,0
2.59,0.0363,0,1,1,1,0.6704,3,1,2,0
8.84,0.0188,0,1,0,1,0.1175,3,1,2,1
7.06,0.3652,0,0,0,2,0.1339,4,0,2,1
9.55,0.0128,0,1,0,1,0.8368,5,2,1,1
7.48,0.197,0,0,1,2,0.8207,1,2,2,1
8.92,0.1748,0,0,1,2,0.709,3,2,1,0
7.53,0.0093,0,1,0,2,0.3449,2,1,1,1
9.46,0.6552,0,1,1,1,0.4694,1,2,0,1
7.65,0.2787,0,1,1,3,0.4503,3,0,2,1
6.28,0.0784,0,0,1,1,0.2938,2,0,2,0
10.0,0.7186,1,1,1,3,0.6148,4,2,1,1
8.46,0.2394,0,1,1,1,1.0,2,2,1,0
7.76,0.1997,0,0,0,3,0.4261,2,0,1,1
3.69,0.1817,0,0,1,2,0.8742,3,2,1,0
3.67,0.1695,1,1,1,3,0.3287,6,1,1,1
7.14,0.0276,0,0,1,1,0.1658,1,0,1,0
6.82,0.6858,0,0,1,1,0.7969,3,1,1,0
5.15,0.62,0,0,0,0,0.4953,1,1,2,1
6.81,0.5833,0,1,0,0,0.8678,3,0,2,0
9.99,0.7238,0,0,1,1,0.9177,4,0,1,1
8.03,0.1034,0,0,1,3,0.4804,7,3,3,1
3.99,0.5248,0,0,1,2,0.8858,2,0,1,0
6.25,0.3206,0,0,1,1,0.331,5,2,2,0
4.73,0.0443,0,0,0,3,0.3271,0,1,0,0
5.65,0.1051,0,0,1,2,0.8181,5,0,2,0
5.59,0.0901,0,0,1,3,0.163,4,1,2,1
5.45,0.008,0,0,1,3,0.5496,2,3,2,0
3.74,0.0257,0,1,1,2,0.8624,1,2,2,1
6.22,0.2974,0,0,1,1,0.8792,4,1,0,0
5.27,0.0155,0,1,0,3,0.4418,3,2,0,1
0.06,0.0005,0,1,0,1,0.8023,3,4,2,0
10.0,0.3281,0,0,0,2,0.2693,5,1,2,1
8.9,0.1047,0,0,1,2,0.3832,4,0,0,0
5.67,0.6176,0,1,1,0,0.6076,3,1,0,1
6.54,0.0466,0,1,0,2,0.6444,3,1,2,1
3.92,0.0202,0,0,1,1,0.2881,2,2,3,0
10.0,0.0018,0,0,0,1,1.0,4,2,1,1
10.0,0.0421,0,0,0,0,0.0806,1,1,1,0
6.84,0.0113,0,1,1,2,0.5636,2,2,1,1
8.75,0.286,1,1,1,0,0.599,1,0,2,1
6.89,0.2744,0,0,1,2,0.1133,5,1,1,0
3.56,0.5741,0,0,1,2,0.881,3,1,0,1
5.59,0.0542,0,0,1,2,0.3649,2,0,1,1
6.79,0.0148,0,1,1,2,0.5746,5,1,2,1
5.5,0.0251,0,0,1,1,0.632,0,0,1,0
6.02,0.1575,0,1,1,1,0.1864,1,1,1,1
6.3,0.0003,1,0,1,0,0.282,3,2,3,1
6.32,0.2111,0,1,1,1,0.9408,3,1,3,0
6.61,0.1399,0,0,1,1,0.5335,3,0,2,1
4.17,0.1202,0,1,0,1,0.0,4,1,1,0
4.92,0.0051,0,0,0,2,0.4745,2,0,1,1
3.67,0.145,1,1,1,1,0.5418,3,0,1,1
8.65,0.0466,0,0,1,2,0.6048,4,1,1,0
1.87,0.3623,0,1,1,1,0.0503,5,0,1,1
9.04,0.1883,0,0,1,3,0.5427,2,1,1,1
9.55,0.0139,0,0,1,1,0.3418,1,0,2,0
5.84,0.0116,1,0,1,2,0.6053,1,0,2,1
0.77,0.0109,0,0,1,1,0.6766,1,0,1,0
5.71,0.332,0,0,0,1,0.65,3,3,1,1
6.36,0.3408,0,0,1,1,0.901,4,2,2,0
4.28,0.15,1,0,1,1,1.0,4,0,0,0
5.37,0.4153,0,0,1,3,0.2666,2,0,0,0
9.87,0.1212,1,0,0,1,0.4545,2,0,1,0
7.96,0.1962,0,0,0,0,0.7358,2,1,1,0
4.47,0.2196,0,0,1,2,0.5183,1,1,2,0
2.99,0.7067,0,0,0,1,0.0,1,0,2,1
5.78,0.4598,0,1,1,1,0.5019,0,3,1,1
6.03,0.0051,0,0,1,1,0.8585,2,1,2,0
7.59,0.619,0,1,0,1,0.2013,2,1,1,1
5.32,0.4188,0,0,1,1,0.6051,0,0,1,0
7.63,0.0548,1,1,1,2,0.0732,7,0,2,1
10.0,0.5511,1,0,1,1,0.7675,6,2,2,1
8.29,0.0013,1,1,1,2,0.6104,3,3,0,1
6.39,0.0004,0,0,1,2,0.408,1,0,0,0
6.1,0.3202,0,0,1,2,0.4455,2,1,0,0
5.72,0.8522,0,0,1,1,0.1752,4,1,1,1
9.1,0.0603,0,0,1,1,0.8019,2,0,1,0
5.12,0.0,1,0,0,1,0.3502,2,0,0,0
6.6,0.0746,1,0,1,2,0.6751,2,0,2,0
6.61,0.038,0,1,1,2,0.3095,2,1,2,1
5.4,0.0233,1,0,1,1,1.0,1,0,0,0
3.48,0.0025,0,0,1,3,0.9399,1,1,1,0
7.21,0.0056,0,1,1,1,1.0,5,0,2,1
6.37,0.2045,1,1,0,2,1.0,2,0,2,1
7.6,0.001,0,0,1,2,0.3914,0,2,1,1
5.33,0.0461,0,1,0,3,0.329,3,0,2,1
9.19,0.3354,0,0,1,3,1.0,3,1,2,0
4.57,0.1095,0,0,1,1,0.5147,0,2,1,0
10.0,0.3641,0,0,1,0,0.7583,4,1,2,0
2.66,0.3958,0,0,1,1,0.3948,3,0,0,0
7.46,0.048,0,0,1,2,0.3989,2,0,0,0
7.55,0.3225,0,0,1,2,0.7575,3,2,1,1
4.75,0.1911,0,0,1,1,0.0575,1,0,1,0
7.43,0.0001,1,0,1,0,0.7458,3,1,2,0
9.31,0.0212,0,1,1,1,0.6811,3,0,2,1
1.62,0.1211,0,1,1,1,0.4175,7,3,1,0
7.61,0.0494,0,1,1,0,0.556,1,0,1,0
1.01,0.0475,1,1,0,2,0.5952,5,1,2,1
4.38,0.1741,0,1,0,1,0.6093,2,0,1,0
10.0,0.4071,1,1,1,2,0.7225,1,2,1,1
5.22,0.1937,0,0,1,0,0.3463,1,0,0,0
3.92,0.744,0,0,1,2,1.0,1,1,0,1
6.06,0.0128,0,0,1,2,0.4986,6,0,2,0
10.0,0.5756,0,0,1,1,0.5173,4,1,1,1
2.47,0.0467,0,0,0,2,1.0,1,0,1,0
4.19,0.2905,0,0,1,0,0.0927,2,1,0,0
9.79,0.0376,0,1,1,3,1.0,4,2,1,1
10.0,0.2085,0,0,0,2,0.5734,1,0,2,1
6.27,0.0131,0,0,1,2,0.4175,3,2,0,0
3.77,0.1751,0,0,1,0,0.2701,3,3,1,0
10.0,0.24,0,1,1,0,0.2327,2,0,1,1
10.0,0.4498,0,0,1,1,0.4645,3,1,1,0
7.99,0.2981,0,0,1,0,0.6195,0,3,1,0
4.71,0.3909,0,1,1,2,0.7056,0,1,3,1
6.39,0.0007,0,1,1,1,0.6165,4,2,2,0
6.15,0.5452,0,1,1,1,0.4224,7,1,3,1
7.23,0.1343,0,1,0,0,0.8849,1,0,1,1
9.69,0.2928,1,0,1,3,1.0,2,0,2,1
8.43,0.0178,0,1,1,3,0.9237,1,2,2,1
4.13,0.1105,0,0,1,0,0.4602,5,0,0,0
9.53,0.0472,0,1,1,1,0.6755,3,1,3,0
7.19,0.2878,0,0,1,1,0.6915,1,0,1,0
8.01,0.0008,1,0,0,1,0.9509,2,1,2,1
9.73,0.1443,0,0,1,3,0.4655,3,1,2,1
4.05,0.7621,0,0,1,2,0.3088,1,3,0,1
6.42,0.0543,0,0,1,3,0.8335,7,1,3,1
5.33,0.0,0,0,1,2,0.6516,2,0,3,0
3.05,0.6326,0,1,1,2,0.2728,3,0,2,1
7.26,0.0024,0,0,0,2,0.7264,0,0,1,0
10.0,0.2124,0,0,0,2,1.0,0,2,1,0
2.45,0.2928,0,1,1,2,0.3766,1,2,1,1
6.43,0.0825,0,1,0,0,0.3272,1,0,3,1
7.91,0.005,0,0,1,2,0.5575,5,0,1,1
6.77,0.1885,0,0,1,1,0.7201,2,2,2,1
6.25,0.4931,0,1,1,3,0.5313,0,1,2,1
3.64,0.0214,0,0,1,1,0.8336,2,2,1,0
7.01,0.2106,0,0,1,0,0.6152,3,3,1,0
4.84,0.2897,0,0,0,1,0.8029,3,1,1,1
1.68,0.0429,0,1,1,3,0.3698,0,1,1,1
9.13,0.0426,0,0,1,3,0.2431,1,2,2,1
8.61,0.0511,0,0,1,2,0.465,0,2,0,0
6.61,0.3343,0,1,0,0,0.2134,2,0,1,1
7.0,0.0092,0,0,1,0,0.6523,2,1,0,0
8.86,0.4576,0,0,1,1,0.0458,5,1,1,1
6.99,0.004,0,0,0,3,0.4368,5,1,2,1
8.49,0.0273,0,1,1,2,0.4785,7,0,0,1
5.85,0.0403,0,1,1,3,0.2883,2,1,1,0
9.39,0.1167,0,1,1,2,0.4734,1,1,2,1
7.21,0.0746,1,0,1,2,0.5511,1,0,2,0
6.93,0.0024,0,0,1,1,0.8673,1,3,0,0
3.71,0.2113,0,0,1,0,0.2898,2,0,3,0
7.13,0.3553,0,0,1,3,0.6393,2,1,3,1
4.67,0.297,0,1,1,1,0.6889,1,0,0,0
5.1,0.0629,0,0,0,2,0.5447,2,0,3,1
4.71,0.2834,0,1,0,2,0.4255,2,2,1,1
4.15,0.2103,0,0,0,0,0.2653,3,1,3,1
10.0,0.3196,0,0,0,0,1.0,4,1,3,1
9.43,0.0002,1,1,1,1,0.5682,2,2,2,0
10.0,0.0292,0,0,0,2,0.4711,0,1,1,0
3.81,0.3725,1,1,1,0,1.0,3,0,3,1
6.66,0.0725,1,0,1,1,0.6056,3,3,1,1
3.65,0.0402,0,1,1,2,1.0,4,2,1,0
4.97,0.137,0,1,1,0,0.1959,1,1,1,0
4.48,0.0275,0,0,1,0,0.4907,2,2,1,0
9.23,0.1183,1,0,1,1,0.2075,3,0,3,1
5.63,0.1073,0,0,1,1,0.5195,5,0,2,1
8.85,0.1024,0,1,1,2,0.5183,1,1,0,1
7.83,0.1051,0,0,1,3,0.4355,2,0,0,1
10.0,0.0801,0,0,1,0,0.5635,1,0,0,0
3.25,0.3885,0,1,1,3,0.4477,5,1,2,1
9.27,0.1012,0,1,1,1,0.5224,2,1,2,1
9.02,0.1237,1,1,0,2,0.3611,1,1,1,1
4.36,0.0067,0,0,1,2,0.9107,1,0,1,0
8.72,0.3427,1,0,1,1,0.2728,2,2,1,1
7.24,0.4805,0,1,1,0,0.6031,3,2,1,1
6.0,0.1003,1,0,1,0,0.2518,2,0,1,0
4.69,0.0183,0,1,1,2,0.3413,2,0,1,1
4.92,0.0389,0,1,1,1,0.3679,3,1,1,0
10.0,0.0435,0,0,0,1,0.5171,4,3,0,1
6.5,0.2468,0,0,1,1,0.5939,4,1,3,0
8.22,0.041,1,0,0,1,0.2733,3,0,3,1
4.76,0.1186,0,0,0,2,0.4466,0,0,2,1
4.78,0.1989,0,0,1,2,0.3022,2,2,1,0
8.88,0.2876,0,1,0,2,0.2912,2,2,2,1
3.53,0.0318,0,0,1,1,0.8334,3,1,3,0
5.59,0.1659,0,0,1,1,0.202,4,0,1,0
6.57,0.4438,0,0,1,1,0.5687,3,0,1,1
6.75,0.6361,0,0,1,2,0.9745,2,2,2,1
6.11,0.1418,0,0,0,1,0.8515,3,1,2,0
7.37,0.4182,1,0,1,3,0.6563,3,2,2,0
8.02,0.0584,0,0,1,0,0.5459,3,1,1,0
8.12,0.0134,0,0,1,3,0.7342,1,2,1,0
4.33,0.0006,0,0,0,2,0.6423,2,1,1,0
5.87,0.1329,0,1,1,2,0.9057,2,1,0,1
9.13,0.0904,0,0,0,1,0.5166,2,2,0,0
8.47,0.0227,0,0,1,1,0.8003,4,0,1,0
3.48,0.0268,1,1,1,2,0.4686,5,1,1,1
7.27,0.1668,0,1,1,2,1.0,0,2,0,1
2.15,0.046,0,0,1,1,0.5095,2,1,2,0
6.6,0.0016,0,0,0,1,0.1453,3,0,1,1
10.0,0.294,0,1,1,2,0.5694,3,1,2,1
4.41,0.3764,1,0,1,3,0.7412,4,3,1,1
4.66,0.5969,1,0,0,1,0.9572,3,1,1,1
8.18,0.3086,0,0,1,1,0.301,2,2,0,1
3.11,0.1723,0,1,1,2,0.1139,3,0,3,1
5.11,0.0024,0,0,1,2,0.6742,2,2,0,0
7.81,0.0072,0,0,1,1,0.6664,5,2,0,0
5.1,0.4998,0,0,1,0,0.1972,2,0,2,1
5.98,0.0094,0,0,1,2,0.4676,1,2,1,0
8.14,0.1893,0,0,0,1,0.4788,2,2,2,1
7.43,0.5613,0,1,0,0,0.7558,3,2,2,1
7.09,0.0516,0,0,1,2,0.4466,2,0,2,0
5.75,0.1244,0,1,0,1,0.4411,6,2,2,1
7.31,0.3782,0,0,1,1,0.5787,3,0,0,1
6.23,0.3767,0,0,1,1,0.2055,2,0,0,0
7.51,0.0,0,0,1,2,1.0,3,0,0,0
5.41,0.3939,0,0,1,1,0.7835,0,3,2,0
6.1,0.0022,0,0,1,0,0.3746,0,0,2,0
4.32,0.034,0,1,0,1,0.2706,2,0,3,0
6.42,0.1233,0,0,1,0,0.29,4,0,2,0
4.72,0.1319,0,0,1,2,0.6967,2,0,1,0
4.05,0.5193,0,1,0,3,0.2974,1,2,0,1
7.07,0.1462,0,0,1,2,0.4877,7,0,1,0
6.97,0.0037,0,0,0,1,0.1273,3,0,1,1
8.22,0.0088,0,0,1,0,0.6853,5,2,2,0
5.55,0.026,0,0,1,1,0.6947,2,1,0,0
7.4,0.144,0,1,1,1,0.5039,2,0,2,0
7.71,0.1687,0,0,0,1,0.5984,2,0,2,1
7.48,0.0025,0,1,0,0,0.7489,3,0,2,0
4.68,0.225,0,1,1,2,0.5917,3,1,3,1
6.83,0.0005,1,0,1,2,0.7452,3,1,2,1
7.3,0.1952,0,0,1,2,0.258,5,1,2,0
6.52,0.0065,0,1,1,0,0.6447,4,1,0,0
1.91,0.4863,1,1,1,2,0.5984,6,1,3,1
6.85,0.0096,0,0,1,0,0.8505,1,0,1,1
10.0,0.0703,0,1,1,0,0.5576,4,1,1,1
5.71,0.026,0,1,0,1,0.5257,3,0,3,0
4.9,0.0001,0,0,0,1,0.4107,1,0,1,0
7.32,0.5431,0,1,0,1,0.9228,1,0,0,0
7.19,0.008,1,0,1,0,0.0,4,2,1,0
9.12,0.2822,0,0,0,0,0.6778,0,1,1,1
3.73,0.0169,0,0,0,2,0.5449,0,0,2,0
8.11,0.1336,1,0,1,1,0.5041,4,1,1,1
7.8,0.8218,0,1,1,1,0.4677,2,0,0,1
6.19,0.223,0,0,1,1,0.536,3,2,2,1
7.25,0.0567,0,0,1,0,0.6696,2,3,0,0
8.76,0.1779,0,1,1,2,0.3512,1,3,1,1
8.42,0.1267,0,0,1,1,0.5838,2,1,1,0
3.99,0.0739,0,0,1,1,0.6377,0,0,0,0
8.3,0.5563,0,0,1,2,0.3116,5,2,1,1
6.36,0.0489,0,0,0,2,0.676,0,0,2,1
6.66,0.0105,0,1,1,1,0.6397,5,0,0,0
6.66,0.0003,0,0,1,1,0.3503,1,2,0,0
6.17,0.3826,0,0,1,3,0.253,2,4,2,1
9.12,0.0398,0,0,1,2,0.347,2,1,0,0
6.32,0.1842,0,0,0,3,0.5838,6,2,1,1
4.04,0.1955,1,0,1,3,0.531,2,1,0,1
5.63,0.1325,0,0,0,2,0.8985,5,1,1,1
6.89,0.0702,0,0,1,1,0.4582,3,2,1,1
9.2,0.5046,0,0,1,2,0.3277,2,1,2,1
7.83,0.0426,0,0,1,2,0.7143,5,3,1,0
4.63,0.0238,0,0,1,1,0.305,0,1,2,0
10.0,0.0477,0,0,0,2,0.3523,1,2,3,1
7.08,0.0409,0,1,1,2,0.3556,3,3,2,1
9.31,0.0886,0,1,1,1,0.0,2,0,3,1
6.17,0.1896,0,0,1,1,0.6917,2,2,0,0
7.67,0.123,0,1,1,0,0.785,1,0,3,0
8.35,0.3845,0,1,0,2,0.7792,2,1,1,1
9.18,0.011,1,0,1,2,1.0,3,2,1,0
8.83,0.355,0,1,1,1,0.9268,0,2,1,1
8.42,0.5045,0,0,1,1,0.4665,2,0,2,1
5.81,0.0925,1,1,0,0,0.8273,1,0,3,0
5.24,0.1921,1,0,1,0,0.5256,2,1,1,0
7.23,0.4586,0,1,1,0,0.4435,3,1,1,1
8.55,0.1548,0,0,0,1,0.3611,4,1,1,0
6.01,0.1352,0,0,0,0,0.4831,3,0,1,0
8.84,0.0,0,1,0,1,0.6322,4,1,1,0
9.7,0.0073,0,1,1,2,0.9453,2,2,1,1
4.48,0.0038,0,1,1,3,0.7322,1,0,2,0
4.66,0.0007,0,1,0,1,0.3572,2,1,1,1
6.19,0.0179,0,1,1,1,0.289,6,2,1,1
7.18,0.0114,1,1,0,3,0.6921,2,1,1,1
5.35,0.2136,0,0,1,3,0.7756,0,3,3,1
9.47,0.0646,0,0,1,1,0.8569,4,2,2,1
7.43,0.3362,0,0,1,1,0.4828,2,0,1,0
6.59,0.1134,0,1,1,1,0.6674,2,2,2,0
3.34,0.3784,1,0,0,0,0.764,1,2,1,1
3.61,0.0356,0,0,0,1,0.2122,4,1,0,0
7.12,0.4021,0,0,1,1,0.6194,4,0,1,0
1.81,0.0035,0,1,0,2,0.7761,4,0,2,0
8.73,0.0,0,0,1,1,0.6776,1,2,3,0
6.15,0.0002,0,0,1,2,0.5298,1,1,1,0
10.0,0.4093,0,0,1,1,1.0,2,0,2,0
10.0,0.6832,0,0,0,1,1.0,2,3,2,0
6.1,0.0328,0,0,1,2,0.5523,2,0,2,0
6.27,0.5834,0,0,1,2,0.5026,2,0,0,1
8.69,0.0546,0,0,1,0,0.7251,2,2,1,0
10.0,0.3281,0,1,1,1,0.5356,3,1,1,1
2.9,0.2808,0,1,1,1,0.8679,3,1,0,0
2.57,0.0037,0,0,1,1,0.2332,2,0,2,0
5.13,0.4837,0,1,1,0,0.4898,2,1,0,0
7.78,0.0706,0,1,1,1,0.7213,5,2,1,1
7.59,0.0171,0,1,1,0,0.8009,6,0,2,0
8.85,0.1118,0,0,0,1,0.1798,2,0,2,1
3.86,0.2869,0,0,0,2,0.3115,3,2,1,1
1.4,0.6094,0,1,0,1,0.1309,5,0,1,1
8.39,0.0375,1,0,0,1,0.3317,3,2,1,1
4.68,0.0029,0,0,1,2,0.2307,2,0,0,0
2.06,0.1851,0,0,1,2,0.6848,7,2,2,0
6.82,0.4347,1,1,1,1,0.6073,1,0,1,1
8.24,0.0124,0,0,1,1,0.5115,0,1,1,0
6.23,0.2712,0,0,1,2,0.5565,2,1,0,0
5.49,0.0037,0,1,1,3,0.8486,1,0,2,1
6.15,0.0003,0,1,1,1,0.2894,3,1,2,1
5.68,0.0313,0,0,1,2,0.0674,2,0,1,0
3.53,0.1676,1,0,1,3,0.7276,6,2,0,1
4.93,0.0567,0,1,1,1,0.4523,2,3,3,1
